iteration,env_steps,dt_sec,lr,ent_coef,approx_kl,updates,rollout_ep_ret_mean,rollout_ep_ret_n,eval_det_mean,eval_det_std,eval_sto_mean,eval_sto_std,best_eval_det
193,397312,2.3525092601776123,0.00024209999999999995,0.008069999999999999,0.0028164600444142707,64,2.4413795471191406,2,nan,nan,nan,nan,91.54007336471454
194,399360,2.4731178283691406,0.0002418,0.008060000000000001,0.0020869691943516955,64,31.598264694213867,8,nan,nan,nan,nan,91.54007336471454
195,401408,2.4615583419799805,0.00024149999999999996,0.00805,0.0008967162611952517,64,-44.23152160644531,3,nan,nan,nan,nan,91.54007336471454
196,403456,2.5075786113739014,0.00024119999999999998,0.00804,0.001643223877181299,64,-7.526312828063965,5,nan,nan,nan,nan,91.54007336471454
197,405504,2.406592607498169,0.00024089999999999995,0.008029999999999999,0.0028604077160707675,64,-35.71449661254883,7,nan,nan,nan,nan,91.54007336471454
198,407552,2.718356132507324,0.0002406,0.008020000000000001,0.0008268584679171909,64,28.085290908813477,7,nan,nan,nan,nan,91.54007336471454
199,409600,2.61385178565979,0.00024029999999999996,0.00801,0.0005619699768431019,64,-20.660348892211914,5,nan,nan,nan,nan,91.54007336471454
200,411648,2.6116456985473633,0.00023999999999999998,0.008,0.002247883181553334,64,-2.0948994159698486,6,130.20766131402928,126.61693582074793,119.07048662277336,124.95138939580536,130.20766131402928
201,413696,1.9554386138916016,0.00023969999999999997,0.007989999999999999,0.0019492207320581656,64,-77.21510314941406,6,nan,nan,nan,nan,130.20766131402928
202,415744,2.4132094383239746,0.0002394,0.007980000000000001,0.003686027481307974,64,68.2310562133789,4,nan,nan,nan,nan,130.20766131402928
203,417792,2.3237032890319824,0.00023909999999999996,0.00797,0.0035991325225357127,46,59.14097213745117,5,nan,nan,nan,nan,130.20766131402928
204,419840,2.500145196914673,0.0002388,0.00796,0.0024403530987910926,64,90.62223815917969,5,nan,nan,nan,nan,130.20766131402928
205,421888,2.5374186038970947,0.0002385,0.00795,0.002067495370283723,64,79.5678939819336,6,nan,nan,nan,nan,130.20766131402928
206,423936,2.435948133468628,0.0002382,0.007940000000000001,0.0015914332252577879,64,-18.644615173339844,8,nan,nan,nan,nan,130.20766131402928
207,425984,2.671064853668213,0.00023789999999999998,0.007930000000000001,0.0030651266424683854,64,55.68231964111328,7,nan,nan,nan,nan,130.20766131402928
208,428032,2.6511855125427246,0.0002376,0.00792,0.001836013856518548,64,120.48387908935547,4,nan,nan,nan,nan,130.20766131402928
209,430080,2.6651551723480225,0.0002373,0.00791,0.00235157972201705,64,48.8667106628418,6,nan,nan,nan,nan,130.20766131402928
210,432128,2.7347445487976074,0.000237,0.0079,0.003873816498526139,64,-91.43673706054688,2,59.52908753029342,132.6084826644594,75.16085945744483,127.85104852955877,130.20766131402928
211,434176,2.0785813331604004,0.00023669999999999998,0.007890000000000001,0.0038201040915737394,64,24.899215698242188,6,nan,nan,nan,nan,130.20766131402928
212,436224,2.4238269329071045,0.0002364,0.00788,0.0015592050694976933,64,-17.87716293334961,5,nan,nan,nan,nan,130.20766131402928
213,438272,2.6540911197662354,0.0002361,0.00787,0.0018446862850396428,64,61.9849967956543,6,nan,nan,nan,nan,130.20766131402928
214,440320,2.4789421558380127,0.00023579999999999999,0.00786,0.0015332760158344172,64,10.931990623474121,6,nan,nan,nan,nan,130.20766131402928
215,442368,2.520768642425537,0.00023549999999999998,0.007850000000000001,0.005138566604728112,64,105.89219665527344,4,nan,nan,nan,nan,130.20766131402928
216,444416,2.6337809562683105,0.0002352,0.00784,0.0038718411124136765,64,55.34796142578125,7,nan,nan,nan,nan,130.20766131402928
217,446464,3.3672573566436768,0.0002349,0.00783,0.005761815315054264,64,-11.669023513793945,5,nan,nan,nan,nan,130.20766131402928
218,448512,3.152162551879883,0.00023459999999999998,0.00782,0.005070559065643465,64,85.0739517211914,6,nan,nan,nan,nan,130.20766131402928
219,450560,2.8426053524017334,0.00023429999999999998,0.00781,0.001895808683912037,64,-29.001495361328125,5,nan,nan,nan,nan,130.20766131402928
220,452608,2.9458656311035156,0.000234,0.0078000000000000005,0.003732028868398629,64,42.83228302001953,4,82.24201052477558,137.53241039915332,121.23226637322765,140.38534559692852,130.20766131402928
221,454656,2.041163444519043,0.0002337,0.00779,0.004987314296158729,64,7.146235466003418,4,nan,nan,nan,nan,130.20766131402928
222,456704,2.5714352130889893,0.00023339999999999998,0.0077800000000000005,0.0017405791913915891,64,89.84295654296875,5,nan,nan,nan,nan,130.20766131402928
223,458752,2.548997640609741,0.00023309999999999997,0.00777,0.0011117129906779155,64,50.18010711669922,5,nan,nan,nan,nan,130.20766131402928
224,460800,2.462590217590332,0.0002328,0.00776,0.0024831661576172337,64,72.06658935546875,6,nan,nan,nan,nan,130.20766131402928
225,462848,2.5351035594940186,0.00023249999999999999,0.007750000000000001,0.0022899005853105336,64,72.02262878417969,5,nan,nan,nan,nan,130.20766131402928
226,464896,2.5118305683135986,0.00023219999999999998,0.00774,0.005270758108963491,64,53.37969970703125,3,nan,nan,nan,nan,130.20766131402928
227,466944,2.5173585414886475,0.0002319,0.007730000000000001,0.005408346336480463,64,38.167198181152344,4,nan,nan,nan,nan,130.20766131402928
228,468992,2.5845882892608643,0.0002316,0.00772,0.0019328648850205354,64,91.15247344970703,6,nan,nan,nan,nan,130.20766131402928
229,471040,2.6736600399017334,0.00023129999999999998,0.007710000000000001,0.00269281686632894,64,87.45166015625,3,nan,nan,nan,nan,130.20766131402928
230,473088,2.6169257164001465,0.00023099999999999998,0.0077,0.003411908299312927,64,77.29476928710938,3,101.95761842311298,136.32870085444725,100.79952738399787,130.65637116181614,130.20766131402928
231,475136,2.0677857398986816,0.0002307,0.007690000000000001,0.002495462969818618,64,29.602174758911133,4,nan,nan,nan,nan,130.20766131402928
232,477184,2.6108152866363525,0.0002304,0.00768,0.006040693903785376,63,57.104000091552734,6,nan,nan,nan,nan,130.20766131402928
233,479232,2.470557451248169,0.00023009999999999998,0.007670000000000001,0.0018790206995618064,64,57.6544303894043,5,nan,nan,nan,nan,130.20766131402928
234,481280,2.4760284423828125,0.00022979999999999997,0.00766,0.0027226730999245774,64,78.76311492919922,6,nan,nan,nan,nan,130.20766131402928
235,483328,2.515218734741211,0.0002295,0.0076500000000000005,0.0019241804402554408,64,52.353668212890625,6,nan,nan,nan,nan,130.20766131402928
236,485376,2.555243968963623,0.0002292,0.00764,0.002377155535214115,64,102.86742401123047,7,nan,nan,nan,nan,130.20766131402928
237,487424,2.45582914352417,0.00022889999999999998,0.0076300000000000005,0.006395818343894048,55,114.08116149902344,7,nan,nan,nan,nan,130.20766131402928
238,489472,2.8477559089660645,0.00022859999999999997,0.00762,0.003219007765437709,64,59.34531784057617,4,nan,nan,nan,nan,130.20766131402928
239,491520,2.950495958328247,0.0002283,0.0076100000000000004,0.006918076880538138,64,61.79951858520508,3,nan,nan,nan,nan,130.20766131402928
240,493568,2.9086408615112305,0.00022799999999999999,0.0076,0.0020113886894250754,64,74.07093811035156,5,133.3616382138863,134.25866785152584,116.66688663307039,140.044139880893,133.3616382138863
241,495616,2.15342378616333,0.00022769999999999998,0.00759,0.00191702405209071,64,15.694001197814941,7,nan,nan,nan,nan,133.3616382138863
242,497664,2.0698277950286865,0.00022739999999999997,0.00758,0.0026934874222206417,64,116.3759994506836,5,nan,nan,nan,nan,133.3616382138863
243,499712,2.0424768924713135,0.0002271,0.00757,0.0017527859963593073,64,89.34989929199219,5,nan,nan,nan,nan,133.3616382138863
244,501760,2.3998656272888184,0.00022679999999999998,0.00756,0.002921251732914243,64,45.974422454833984,5,nan,nan,nan,nan,133.3616382138863
245,503808,2.6445152759552,0.00022649999999999998,0.00755,0.0030132186620903667,64,13.645795822143555,7,nan,nan,nan,nan,133.3616382138863
246,505856,2.728400707244873,0.00022619999999999997,0.00754,0.0029336608495214023,64,32.87379837036133,8,nan,nan,nan,nan,133.3616382138863
247,507904,2.5795645713806152,0.0002259,0.00753,0.001706589577224804,64,162.28189086914062,5,nan,nan,nan,nan,133.3616382138863
248,509952,2.656886100769043,0.00022559999999999998,0.00752,0.0016346595621143933,64,72.10231018066406,8,nan,nan,nan,nan,133.3616382138863
249,512000,2.616182565689087,0.00022529999999999997,0.00751,0.002449799383612117,64,74.95166778564453,6,nan,nan,nan,nan,133.3616382138863
250,514048,2.60275936126709,0.000225,0.0075,0.0024909336789278314,64,44.0025634765625,5,185.5022977554986,102.09357293351087,159.57542742257468,113.57728652364497,185.5022977554986
251,516096,1.9703924655914307,0.0002247,0.00749,0.0034076438096235506,64,65.50582122802734,7,nan,nan,nan,nan,185.5022977554986
252,518144,2.139618396759033,0.00022439999999999998,0.0074800000000000005,0.002187089077779092,64,75.26818084716797,5,nan,nan,nan,nan,185.5022977554986
253,520192,2.061495780944824,0.00022409999999999997,0.00747,0.0021582013832812663,64,85.48828125,7,nan,nan,nan,nan,185.5022977554986
254,522240,2.2956879138946533,0.0002238,0.0074600000000000005,0.0013773162900179159,64,64.43452453613281,5,nan,nan,nan,nan,185.5022977554986
255,524288,2.530531883239746,0.00022349999999999998,0.00745,0.0030351544337463565,64,135.7601318359375,6,nan,nan,nan,nan,185.5022977554986
256,526336,2.5810112953186035,0.00022319999999999998,0.00744,0.0047068404164747335,64,130.0163116455078,7,nan,nan,nan,nan,185.5022977554986
257,528384,2.6138458251953125,0.00022289999999999997,0.00743,0.00334477885189699,64,63.25424575805664,7,nan,nan,nan,nan,185.5022977554986
258,530432,2.6433217525482178,0.0002226,0.00742,0.0007787094145896845,64,65.53832244873047,6,nan,nan,nan,nan,185.5022977554986
259,532480,2.6788296699523926,0.00022229999999999998,0.00741,0.0034969766638823785,64,70.76372528076172,4,nan,nan,nan,nan,185.5022977554986
260,534528,2.674513339996338,0.00022199999999999998,0.0074,0.0047526290982204955,64,146.13694763183594,5,189.11960403575318,91.84018290763404,185.65965818351216,78.12784081224196,189.11960403575318
261,536576,1.9548792839050293,0.00022169999999999997,0.00739,0.0038819330984551925,64,71.10013580322266,5,nan,nan,nan,nan,189.11960403575318
262,538624,1.8119592666625977,0.0002214,0.00738,0.0039144129696069285,64,134.65679931640625,5,nan,nan,nan,nan,189.11960403575318
263,540672,2.0887656211853027,0.00022109999999999998,0.00737,0.00251358225432341,64,160.86341857910156,4,nan,nan,nan,nan,189.11960403575318
264,542720,2.4938695430755615,0.00022079999999999997,0.00736,0.0053202101844362915,64,97.73233795166016,7,nan,nan,nan,nan,189.11960403575318
265,544768,2.449085235595703,0.00022049999999999997,0.00735,0.002774018626951147,64,152.8173065185547,7,nan,nan,nan,nan,189.11960403575318
266,546816,2.7836430072784424,0.00022019999999999999,0.00734,0.0013982979653519578,64,99.66804504394531,5,nan,nan,nan,nan,189.11960403575318
267,548864,3.0076513290405273,0.00021989999999999998,0.00733,0.0018246577637910377,64,113.4941177368164,8,nan,nan,nan,nan,189.11960403575318
268,550912,2.7554166316986084,0.00021959999999999997,0.00732,0.0009399079863214865,64,65.56411743164062,5,nan,nan,nan,nan,189.11960403575318
269,552960,2.6825790405273438,0.00021929999999999996,0.00731,0.0024707554875931237,64,138.6449737548828,5,nan,nan,nan,nan,189.11960403575318
270,555008,2.6014466285705566,0.00021899999999999998,0.0073,0.0019945641652157065,64,82.5697021484375,7,173.11322049795552,101.62026731024612,139.9424718668711,109.1660105097632,189.11960403575318
271,557056,2.0314083099365234,0.00021869999999999998,0.00729,0.0014679498817713466,64,89.2842025756836,8,nan,nan,nan,nan,189.11960403575318
272,559104,2.0206618309020996,0.00021839999999999997,0.00728,0.0014523502468364313,64,18.038835525512695,6,nan,nan,nan,nan,189.11960403575318
273,561152,2.48040771484375,0.00021809999999999996,0.0072699999999999996,0.002065935850560922,58,82.71415710449219,5,nan,nan,nan,nan,189.11960403575318
274,563200,2.7763993740081787,0.00021779999999999998,0.00726,0.004781388382980367,64,-0.3547551929950714,1,nan,nan,nan,nan,189.11960403575318
275,565248,2.6937170028686523,0.00021749999999999997,0.0072499999999999995,0.004097186869330471,64,49.475643157958984,7,nan,nan,nan,nan,189.11960403575318
276,567296,2.706974744796753,0.00021719999999999997,0.00724,0.0019275721242593136,64,106.61795806884766,6,nan,nan,nan,nan,189.11960403575318
277,569344,2.6268205642700195,0.0002169,0.00723,0.0005806781664432492,64,107.38606262207031,8,nan,nan,nan,nan,189.11960403575318
278,571392,2.761007785797119,0.00021659999999999998,0.00722,0.0015911331793176942,64,109.452880859375,5,nan,nan,nan,nan,189.11960403575318
279,573440,2.634298086166382,0.00021629999999999997,0.00721,0.001491139304562239,64,109.7818603515625,6,nan,nan,nan,nan,189.11960403575318
280,575488,2.6291565895080566,0.00021599999999999996,0.0072,0.0016467530913359951,64,47.44050979614258,6,198.92629995300825,79.79732436838015,199.51606111696586,74.13311478603019,198.92629995300825
281,577536,2.1887428760528564,0.00021569999999999998,0.00719,0.0022733742916898336,64,43.7506103515625,4,nan,nan,nan,nan,198.92629995300825
282,579584,2.3330798149108887,0.00021539999999999998,0.00718,0.004832790588567916,57,86.78778076171875,2,nan,nan,nan,nan,198.92629995300825
283,581632,2.7409098148345947,0.0002151,0.007170000000000001,0.004800207760126796,64,50.474639892578125,5,nan,nan,nan,nan,198.92629995300825
284,583680,2.749716281890869,0.00021479999999999996,0.00716,0.003126630443148315,64,56.4149169921875,4,nan,nan,nan,nan,198.92629995300825
285,585728,2.826838970184326,0.0002145,0.007150000000000001,0.005455563401483232,64,32.3271484375,2,nan,nan,nan,nan,198.92629995300825
286,587776,2.802882432937622,0.00021419999999999998,0.00714,0.003079817226534942,64,81.77153778076172,3,nan,nan,nan,nan,198.92629995300825
287,589824,2.4283032417297363,0.0002139,0.007130000000000001,0.004033692947511251,24,54.184539794921875,5,nan,nan,nan,nan,198.92629995300825
288,591872,2.698820114135742,0.00021359999999999996,0.00712,0.0030879930236551445,64,19.901914596557617,6,nan,nan,nan,nan,198.92629995300825
289,593920,2.9036662578582764,0.0002133,0.007110000000000001,0.0026001028236350976,64,120.49639892578125,6,nan,nan,nan,nan,198.92629995300825
290,595968,2.802278518676758,0.00021299999999999997,0.0070999999999999995,0.0032396160859207157,64,115.11769104003906,1,178.07288997283746,107.10273113703103,183.6260074874072,80.76544146683179,198.92629995300825
291,598016,2.033149242401123,0.0002127,0.007090000000000001,0.0019705730373971164,64,77.82276153564453,4,nan,nan,nan,nan,198.92629995300825
292,600064,2.48410964012146,0.00021239999999999996,0.0070799999999999995,0.003157398288749391,64,58.59557342529297,7,nan,nan,nan,nan,198.92629995300825
293,602112,2.6767258644104004,0.0002121,0.007070000000000001,0.001069556030415697,64,62.69660949707031,8,nan,nan,nan,nan,198.92629995300825
294,604160,2.5943539142608643,0.00021179999999999997,0.0070599999999999994,0.0028902533449581824,64,108.6014633178711,7,nan,nan,nan,nan,198.92629995300825
295,606208,2.8919270038604736,0.0002115,0.007050000000000001,0.003383689996553585,64,132.57762145996094,6,nan,nan,nan,nan,198.92629995300825
296,608256,2.689649820327759,0.00021119999999999996,0.007039999999999999,0.00236871607194189,64,-14.20785140991211,4,nan,nan,nan,nan,198.92629995300825
297,610304,2.812852621078491,0.0002109,0.007030000000000001,0.0037174186581978574,64,77.01889038085938,2,nan,nan,nan,nan,198.92629995300825
298,612352,2.738717555999756,0.00021059999999999997,0.007019999999999999,0.004754776320623932,64,47.6461181640625,5,nan,nan,nan,nan,198.92629995300825
299,614400,2.6908507347106934,0.0002103,0.007010000000000001,0.0021963050858175848,64,55.69553756713867,6,nan,nan,nan,nan,198.92629995300825
300,616448,2.795799732208252,0.00020999999999999998,0.0034999999999999996,0.004113429538847413,64,151.1648712158203,5,208.99495862874232,74.07606460370313,189.29126146557172,87.31230457452287,208.99495862874232
301,618496,2.2240936756134033,0.0002097,0.0034950000000000003,0.0031620136069250293,64,130.4872283935547,7,nan,nan,nan,nan,208.99495862874232
302,620544,2.3687376976013184,0.00020939999999999997,0.00349,0.0027827270205307286,64,122.88513946533203,7,nan,nan,nan,nan,208.99495862874232
303,622592,2.593548536300659,0.00020910000000000001,0.0034850000000000003,0.0008564606614527293,64,121.40049743652344,7,nan,nan,nan,nan,208.99495862874232
304,624640,2.634728193283081,0.00020879999999999998,0.00348,0.0013274075572553556,64,102.50450897216797,8,nan,nan,nan,nan,208.99495862874232
305,626688,2.6972968578338623,0.0002085,0.0034750000000000002,0.0006989451831032056,64,127.81185150146484,7,nan,nan,nan,nan,208.99495862874232
306,628736,2.5727415084838867,0.00020819999999999996,0.00347,0.001957607913936954,64,90.1436538696289,9,nan,nan,nan,nan,208.99495862874232
307,630784,2.590564012527466,0.0002079,0.003465,0.0015228768206725363,64,163.6477813720703,5,nan,nan,nan,nan,208.99495862874232
308,632832,2.736654758453369,0.00020759999999999998,0.00346,0.0022892545530339703,64,40.32748031616211,3,nan,nan,nan,nan,208.99495862874232
309,634880,2.5629146099090576,0.0002073,0.003455,0.004254847796311459,52,72.50390625,8,nan,nan,nan,nan,208.99495862874232
310,636928,2.7774643898010254,0.00020699999999999996,0.00345,0.0012739366247842554,64,79.41704559326172,6,207.2198902155795,75.53761913763796,186.64242665346697,100.33627105205137,208.99495862874232
311,638976,2.494083881378174,0.0002067,0.003445,0.002531489280954702,64,94.42256927490234,3,nan,nan,nan,nan,208.99495862874232
312,641024,2.6242659091949463,0.00020639999999999998,0.00344,0.0035956577012257185,64,20.45409393310547,3,nan,nan,nan,nan,208.99495862874232
313,643072,2.9441816806793213,0.0002061,0.0034350000000000006,0.0032493765829713084,64,63.41521072387695,5,nan,nan,nan,nan,208.99495862874232
314,645120,2.736945152282715,0.00020579999999999996,0.00343,0.0017086893603845965,64,105.62950134277344,5,nan,nan,nan,nan,208.99495862874232
315,647168,2.625518321990967,0.0002055,0.0034250000000000005,0.0006866149014967959,64,150.08523559570312,4,nan,nan,nan,nan,208.99495862874232
316,649216,2.5307247638702393,0.00020519999999999997,0.00342,0.0023071658761182334,64,80.52896118164062,6,nan,nan,nan,nan,208.99495862874232
317,651264,2.6637556552886963,0.0002049,0.0034150000000000005,0.003981520130764693,64,99.61695098876953,7,nan,nan,nan,nan,208.99495862874232
318,653312,2.7238123416900635,0.00020459999999999996,0.00341,0.0015313919393520337,64,75.0949935913086,10,nan,nan,nan,nan,208.99495862874232
319,655360,2.679457664489746,0.0002043,0.0034050000000000005,0.0010315282197552733,64,106.54576110839844,8,nan,nan,nan,nan,208.99495862874232
320,657408,2.638793706893921,0.00020399999999999997,0.0034,0.0024230546659964602,64,104.9344711303711,7,196.7542410679104,83.96849934012181,178.69262970094658,96.24391349421595,208.99495862874232
321,659456,2.6431126594543457,0.0002037,0.0033950000000000004,0.000756758359784726,64,70.14533233642578,7,nan,nan,nan,nan,208.99495862874232
322,661504,2.7384586334228516,0.00020339999999999996,0.00339,0.002869952397304587,64,97.02142333984375,5,nan,nan,nan,nan,208.99495862874232
323,663552,2.5654313564300537,0.0002031,0.0033850000000000004,0.003259737499320181,64,56.799354553222656,5,nan,nan,nan,nan,208.99495862874232
324,665600,2.6938636302948,0.00020279999999999997,0.0033799999999999998,0.0029271965722728055,64,125.06526947021484,6,nan,nan,nan,nan,208.99495862874232
325,667648,2.657693862915039,0.0002025,0.0033750000000000004,0.0033260440213780385,64,86.37554168701172,8,nan,nan,nan,nan,208.99495862874232
326,669696,2.716266632080078,0.00020219999999999995,0.0033699999999999997,0.0018290107764187269,64,32.77433776855469,6,nan,nan,nan,nan,208.99495862874232
327,671744,2.7854604721069336,0.0002019,0.0033650000000000004,0.003830389723589178,64,135.83912658691406,7,nan,nan,nan,nan,208.99495862874232
328,673792,2.60225248336792,0.00020159999999999997,0.0033599999999999997,0.004422160120157059,64,108.9649887084961,7,nan,nan,nan,nan,208.99495862874232
329,675840,2.6237528324127197,0.0002013,0.0033550000000000003,0.005502214240550529,64,152.1593780517578,8,nan,nan,nan,nan,208.99495862874232
330,677888,2.8143560886383057,0.00020099999999999995,0.0033499999999999997,0.002042498665105086,64,182.93870544433594,4,195.46811161824053,100.08684855327031,203.11647845277457,77.34254945619,208.99495862874232
331,679936,2.5495734214782715,0.0002007,0.0033450000000000003,0.0019769796999753453,64,165.95675659179688,4,nan,nan,nan,nan,208.99495862874232
332,681984,2.610105276107788,0.00020039999999999997,0.0033399999999999997,0.005233796269749291,64,50.05242919921875,3,nan,nan,nan,nan,208.99495862874232
333,684032,2.8619916439056396,0.00020009999999999998,0.0033350000000000003,0.0019952941984229255,64,90.80354309082031,8,nan,nan,nan,nan,208.99495862874232
334,686080,2.824782133102417,0.00019979999999999995,0.0033299999999999996,0.001957380514795659,64,118.40806579589844,9,nan,nan,nan,nan,208.99495862874232
335,688128,2.754622220993042,0.0001995,0.0033250000000000003,0.001503246690845117,64,144.06427001953125,9,nan,nan,nan,nan,208.99495862874232
336,690176,2.7117369174957275,0.00019919999999999996,0.0033199999999999996,0.001708504369162256,64,158.6344757080078,8,nan,nan,nan,nan,208.99495862874232
337,692224,2.8613367080688477,0.00019889999999999998,0.0033150000000000002,0.003262312129663769,64,30.084299087524414,3,nan,nan,nan,nan,208.99495862874232
338,694272,2.7017149925231934,0.00019859999999999995,0.0033099999999999996,0.0024340559939446393,64,152.4391326904297,3,nan,nan,nan,nan,208.99495862874232
339,696320,2.679551601409912,0.0001983,0.003305,0.004132542158913566,64,88.0013198852539,4,nan,nan,nan,nan,208.99495862874232
340,698368,2.7697908878326416,0.00019799999999999996,0.0032999999999999995,0.003416886509512551,64,77.19698333740234,7,219.68673352442366,59.962039303953176,227.27770043662431,50.82460585113638,219.68673352442366
341,700416,2.7507104873657227,0.00019769999999999998,0.003295,0.001511219837993849,64,103.44668579101562,6,nan,nan,nan,nan,219.68673352442366
342,702464,2.5335803031921387,0.00019739999999999995,0.0032899999999999995,0.00222505743658985,64,81.29846954345703,5,nan,nan,nan,nan,219.68673352442366
343,704512,2.634413242340088,0.0001971,0.003285,0.003148159277770901,64,107.36226654052734,6,nan,nan,nan,nan,219.68673352442366
344,706560,2.6348507404327393,0.00019679999999999999,0.0032800000000000004,0.0030891790374880657,64,148.89190673828125,4,nan,nan,nan,nan,219.68673352442366
345,708608,2.7789032459259033,0.00019649999999999998,0.003275,0.0013841381660313345,64,105.3757553100586,4,nan,nan,nan,nan,219.68673352442366
346,710656,2.7998056411743164,0.0001962,0.0032700000000000003,0.00208955688867718,64,102.01949310302734,6,nan,nan,nan,nan,219.68673352442366
347,712704,2.619527578353882,0.0001959,0.003265,0.002769741007796256,64,57.986480712890625,4,nan,nan,nan,nan,219.68673352442366
348,714752,2.278945207595825,0.00019559999999999998,0.0032600000000000003,0.0032858382000995334,64,87.46530151367188,8,nan,nan,nan,nan,219.68673352442366
349,716800,2.1243484020233154,0.00019529999999999998,0.003255,0.0018226976499136072,64,107.12332916259766,6,nan,nan,nan,nan,219.68673352442366
350,718848,2.454299211502075,0.000195,0.0032500000000000003,0.005255263917206321,64,94.52935791015625,8,215.32482474937288,58.672862245430814,211.1659235457564,72.41763119052297,219.68673352442366
351,720896,2.6951022148132324,0.0001947,0.003245,0.0022695534717058763,64,139.68228149414062,7,nan,nan,nan,nan,219.68673352442366
352,722944,2.5460126399993896,0.00019439999999999998,0.0032400000000000003,0.002114240254741162,64,168.94131469726562,8,nan,nan,nan,nan,219.68673352442366
353,724992,2.454680919647217,0.0001941,0.003235,0.0016498970544489566,64,113.05745697021484,6,nan,nan,nan,nan,219.68673352442366
354,727040,2.7191057205200195,0.0001938,0.0032300000000000002,0.0017477348083048128,64,159.81507873535156,9,nan,nan,nan,nan,219.68673352442366
355,729088,2.567547082901001,0.0001935,0.003225,0.002600949734187452,64,158.626220703125,7,nan,nan,nan,nan,219.68673352442366
356,731136,2.1922121047973633,0.00019319999999999998,0.00322,0.002946086102165282,50,155.68653869628906,4,nan,nan,nan,nan,219.68673352442366
357,733184,2.415750503540039,0.0001929,0.003215,0.005402727998443879,64,72.34380340576172,9,nan,nan,nan,nan,219.68673352442366
358,735232,2.445366382598877,0.0001926,0.00321,0.002508538444089936,64,157.52346801757812,8,nan,nan,nan,nan,219.68673352442366
359,737280,2.2550837993621826,0.00019229999999999999,0.003205,0.004496135261433665,64,139.1725311279297,6,nan,nan,nan,nan,219.68673352442366
360,739328,2.4685916900634766,0.00019199999999999998,0.0032,0.0025344424648210406,64,129.01834106445312,7,224.29971026342224,55.35755632185397,216.12564232125047,63.683755894073464,224.29971026342224
361,741376,2.687823534011841,0.0001917,0.003195,0.002685307204956189,64,135.52926635742188,6,nan,nan,nan,nan,224.29971026342224
362,743424,2.6671488285064697,0.0001914,0.00319,0.002788439487630967,64,63.66319274902344,8,nan,nan,nan,nan,224.29971026342224
363,745472,2.597714424133301,0.00019109999999999998,0.0031850000000000003,0.0014369884047482628,64,116.49105072021484,10,nan,nan,nan,nan,224.29971026342224
364,747520,2.6099133491516113,0.00019079999999999998,0.00318,0.003839347216853639,64,42.464996337890625,7,nan,nan,nan,nan,224.29971026342224
365,749568,2.5635180473327637,0.0001905,0.0031750000000000003,0.0021051179319329094,64,54.131324768066406,5,nan,nan,nan,nan,224.29971026342224
366,751616,2.1630847454071045,0.0001902,0.00317,0.0022736750652256887,64,137.66506958007812,4,nan,nan,nan,nan,224.29971026342224
367,753664,2.042492389678955,0.00018989999999999998,0.0031650000000000003,0.0030129029328236356,64,85.03101348876953,3,nan,nan,nan,nan,224.29971026342224
368,755712,2.396313428878784,0.00018959999999999997,0.00316,0.0036790641970583238,64,66.1899642944336,3,nan,nan,nan,nan,224.29971026342224
369,757760,1.9761676788330078,0.0001893,0.0031550000000000003,0.0031344797207566444,64,126.52741241455078,7,nan,nan,nan,nan,224.29971026342224
370,759808,2.0309083461761475,0.00018899999999999999,0.00315,0.0035814668226521462,64,125.4441146850586,3,217.95398616067467,58.101762421999105,224.04926634241565,52.80108863282647,224.29971026342224
371,761856,2.768144130706787,0.00018869999999999998,0.0031450000000000002,0.0021550784513237886,64,109.4391098022461,4,nan,nan,nan,nan,224.29971026342224
372,763904,2.718632936477661,0.00018839999999999997,0.00314,0.0028184831171529368,64,89.545166015625,3,nan,nan,nan,nan,224.29971026342224
373,765952,2.862619161605835,0.0001881,0.003135,0.004219239424855914,64,54.0762939453125,6,nan,nan,nan,nan,224.29971026342224
374,768000,2.6795003414154053,0.00018779999999999998,0.00313,0.002234592739114305,64,120.93082427978516,6,nan,nan,nan,nan,224.29971026342224
375,770048,2.5341761112213135,0.00018749999999999998,0.003125,0.002095213912980398,64,138.8178253173828,5,nan,nan,nan,nan,224.29971026342224
376,772096,2.0444581508636475,0.0001872,0.00312,0.004209410988551099,64,133.211181640625,5,nan,nan,nan,nan,224.29971026342224
377,774144,1.7893884181976318,0.0001869,0.003115,0.002145611000742065,64,71.45903778076172,6,nan,nan,nan,nan,224.29971026342224
378,776192,2.012782096862793,0.00018659999999999998,0.00311,0.0013285853201523423,64,135.76296997070312,7,nan,nan,nan,nan,224.29971026342224
379,778240,2.4188101291656494,0.00018629999999999997,0.003105,0.006098860968721279,57,124.60950469970703,8,nan,nan,nan,nan,224.29971026342224
380,780288,2.069495439529419,0.000186,0.0031,0.001794360166968545,64,179.5508270263672,5,222.0819848427896,66.94569274644054,224.68256099107924,60.36725263663857,224.29971026342224
381,782336,2.617605209350586,0.0001857,0.003095,0.005692796294169966,64,176.05343627929688,4,nan,nan,nan,nan,224.29971026342224
382,784384,2.3450465202331543,0.00018539999999999998,0.00309,0.004869696523787247,45,108.47147369384766,5,nan,nan,nan,nan,224.29971026342224
383,786432,2.6104586124420166,0.00018509999999999997,0.003085,0.003225517852115445,64,118.81666564941406,9,nan,nan,nan,nan,224.29971026342224
384,788480,2.5720903873443604,0.0001848,0.00308,0.0012037262640660629,64,133.29872131347656,8,nan,nan,nan,nan,224.29971026342224
