iteration,env_steps,dt_sec,lr,ent_coef,approx_kl,updates,rollout_ep_ret_mean,rollout_ep_ret_n,eval_det_mean,eval_det_std,eval_sto_mean,eval_sto_std,best_eval_det
382,784384,2.4512038230895996,0.00018539999999999998,0.00309,0.002023780525632901,64,121.2350082397461,6,nan,nan,nan,nan,244.13601479910707
383,786432,2.5499348640441895,0.00018509999999999997,0.003085,0.0013414647692115977,64,145.93832397460938,5,nan,nan,nan,nan,244.13601479910707
384,788480,2.4857425689697266,0.0001848,0.00308,0.003614613593526883,64,96.87886047363281,5,nan,nan,nan,nan,244.13601479910707
385,790528,2.8317372798919678,0.00018449999999999999,0.003075,0.001752451393258525,64,99.59217834472656,8,nan,nan,nan,nan,244.13601479910707
386,792576,2.6511433124542236,0.00018419999999999998,0.00307,0.0028207711548020598,64,120.57198333740234,6,nan,nan,nan,nan,244.13601479910707
387,794624,2.1444859504699707,0.00018389999999999997,0.003065,0.0029382107819875946,23,133.14273071289062,4,nan,nan,nan,nan,244.13601479910707
388,796672,2.671553611755371,0.0001836,0.0030600000000000002,0.0033733158379618544,64,145.23452758789062,5,nan,nan,nan,nan,244.13601479910707
389,798720,2.843514919281006,0.00018329999999999998,0.003055,0.0026660791445465293,64,127.1942367553711,7,nan,nan,nan,nan,244.13601479910707
390,800768,2.6283326148986816,0.00018299999999999998,0.00305,0.0008639464394946117,64,75.85728454589844,6,222.40227265139293,72.66835032697597,224.70822842206786,70.37285074089928,244.13601479910707
391,802816,2.0916383266448975,0.00018269999999999997,0.003045,0.002546758591051912,64,130.7759246826172,5,nan,nan,nan,nan,244.13601479910707
392,804864,2.344156503677368,0.0001824,0.00304,0.004690394318458857,64,160.9586639404297,5,nan,nan,nan,nan,244.13601479910707
393,806912,2.531607151031494,0.00018209999999999998,0.003035,0.003550502846337622,64,41.76654815673828,4,nan,nan,nan,nan,244.13601479910707
394,808960,2.5927672386169434,0.00018179999999999997,0.00303,0.00310900597833097,64,149.8092803955078,4,nan,nan,nan,nan,244.13601479910707
395,811008,2.6325364112854004,0.00018149999999999997,0.003025,0.004380417591164587,64,196.59500122070312,5,nan,nan,nan,nan,244.13601479910707
396,813056,2.629323720932007,0.00018119999999999999,0.00302,0.002313282722752774,64,62.4979133605957,4,nan,nan,nan,nan,244.13601479910707
397,815104,2.358938694000244,0.00018089999999999998,0.003015,0.004474763562691144,44,160.13082885742188,5,nan,nan,nan,nan,244.13601479910707
398,817152,2.6335811614990234,0.00018059999999999997,0.00301,0.001765176646586042,64,118.7460708618164,5,nan,nan,nan,nan,244.13601479910707
399,819200,2.6865804195404053,0.00018029999999999996,0.003005,0.0014854342734906822,64,97.22575378417969,4,nan,nan,nan,nan,244.13601479910707
400,821248,2.3606865406036377,0.00017999999999999998,0.003,0.0029437720532650533,46,107.18403625488281,4,220.67758210119467,84.86733279589964,221.02772925098338,79.54685732901795,244.13601479910707
401,823296,2.0180721282958984,0.00017969999999999998,0.002995,0.0018509813344280701,64,132.6050567626953,5,nan,nan,nan,nan,244.13601479910707
402,825344,2.1735711097717285,0.00017939999999999997,0.00299,0.004134584036364686,64,81.34596252441406,5,nan,nan,nan,nan,244.13601479910707
403,827392,2.230380058288574,0.0001791,0.002985,0.0026791571362991817,64,145.64776611328125,5,nan,nan,nan,nan,244.13601479910707
404,829440,2.0741145610809326,0.00017879999999999998,0.00298,0.001978018870431697,64,106.345703125,6,nan,nan,nan,nan,244.13601479910707
405,831488,2.4673147201538086,0.00017849999999999997,0.0029749999999999998,0.0020063733390998095,64,187.19300842285156,3,nan,nan,nan,nan,244.13601479910707
406,833536,2.664456605911255,0.00017819999999999997,0.00297,0.0020762399399245623,64,127.6226806640625,7,nan,nan,nan,nan,244.13601479910707
407,835584,2.614311695098877,0.0001779,0.0029649999999999998,0.00103101902641356,64,159.82481384277344,6,nan,nan,nan,nan,244.13601479910707
408,837632,2.654299736022949,0.0001776,0.0029600000000000004,0.0035329530292074196,64,104.08362579345703,3,nan,nan,nan,nan,244.13601479910707
409,839680,2.7119781970977783,0.00017729999999999997,0.0029549999999999997,0.0014942662928660866,64,64.99110412597656,5,nan,nan,nan,nan,244.13601479910707
410,841728,2.6349472999572754,0.00017700000000000002,0.0029500000000000004,0.0027154427662026137,64,215.04910278320312,5,219.9149150341181,85.6657743635403,212.14224259171664,84.14596433540581,244.13601479910707
411,843776,1.9241771697998047,0.00017669999999999999,0.0029449999999999997,0.0014441501843975857,64,53.3910026550293,7,nan,nan,nan,nan,244.13601479910707
412,845824,1.9277408123016357,0.0001764,0.0029400000000000003,0.0016163214313564822,64,119.57881164550781,7,nan,nan,nan,nan,244.13601479910707
413,847872,1.9146382808685303,0.00017609999999999997,0.002935,0.0022883692727191374,64,136.44137573242188,7,nan,nan,nan,nan,244.13601479910707
414,849920,1.9910290241241455,0.00017580000000000002,0.0029300000000000003,0.0011386179430701304,64,136.44554138183594,4,nan,nan,nan,nan,244.13601479910707
415,851968,2.0791125297546387,0.00017549999999999998,0.002925,0.00035559016396291554,64,81.60453796386719,5,nan,nan,nan,nan,244.13601479910707
416,854016,2.5405032634735107,0.0001752,0.0029200000000000003,0.001763684365869267,64,96.51930236816406,4,nan,nan,nan,nan,244.13601479910707
417,856064,2.6386117935180664,0.00017489999999999997,0.002915,0.000884056615177542,64,79.82828521728516,5,nan,nan,nan,nan,244.13601479910707
418,858112,2.655444383621216,0.00017460000000000002,0.0029100000000000003,0.0006938377628102899,64,95.61029052734375,7,nan,nan,nan,nan,244.13601479910707
419,860160,2.601314067840576,0.00017429999999999998,0.002905,0.0018798779674398247,64,92.37062072753906,7,nan,nan,nan,nan,244.13601479910707
420,862208,2.7040719985961914,0.000174,0.0029000000000000002,0.0011202672685612924,64,172.60226440429688,7,218.75142028987108,83.52497706932984,198.4001679197077,87.84972595152351,244.13601479910707
421,864256,1.93522047996521,0.00017369999999999997,0.002895,0.0024187309900298715,64,164.6650848388672,6,nan,nan,nan,nan,244.13601479910707
422,866304,1.9938421249389648,0.0001734,0.00289,0.0015755076419736724,64,169.98130798339844,4,nan,nan,nan,nan,244.13601479910707
423,868352,1.990431547164917,0.00017309999999999998,0.002885,0.001596504676854238,64,73.97975158691406,5,nan,nan,nan,nan,244.13601479910707
424,870400,1.9514098167419434,0.0001728,0.00288,0.003642479259724496,64,70.51068115234375,6,nan,nan,nan,nan,244.13601479910707
425,872448,1.892204761505127,0.00017249999999999996,0.002875,0.0023342566237261053,64,128.4118194580078,6,nan,nan,nan,nan,244.13601479910707
426,874496,2.239833116531372,0.0001722,0.0028700000000000006,0.0034194082299319026,52,116.0017318725586,5,nan,nan,nan,nan,244.13601479910707
427,876544,2.3822436332702637,0.00017189999999999998,0.002865,0.0014127310387266334,64,111.5668716430664,5,nan,nan,nan,nan,244.13601479910707
428,878592,2.6992032527923584,0.0001716,0.0028600000000000006,0.004624535686161835,64,50.52848815917969,3,nan,nan,nan,nan,244.13601479910707
429,880640,2.595790386199951,0.00017129999999999996,0.002855,0.0028037547454005107,64,124.61474609375,6,nan,nan,nan,nan,244.13601479910707
430,882688,2.5920627117156982,0.000171,0.0028500000000000005,0.0007372955697064754,64,97.81938171386719,8,231.54449527026622,75.00947587966911,218.61520681838496,69.86391003107563,244.13601479910707
431,884736,2.040539264678955,0.00017069999999999998,0.002845,0.0028220112071721815,64,135.58677673339844,6,nan,nan,nan,nan,244.13601479910707
432,886784,1.9872572422027588,0.0001704,0.0028400000000000005,0.0027449804001662415,64,175.1417236328125,6,nan,nan,nan,nan,244.13601479910707
433,888832,1.9995298385620117,0.00017009999999999996,0.002835,0.003778036312723998,64,102.24758911132812,5,nan,nan,nan,nan,244.13601479910707
434,890880,1.9949407577514648,0.0001698,0.0028300000000000005,0.0012082836583431344,64,115.0603256225586,5,nan,nan,nan,nan,244.13601479910707
435,892928,2.0201778411865234,0.00016949999999999997,0.002825,0.002650489885127172,64,132.76731872558594,6,nan,nan,nan,nan,244.13601479910707
436,894976,2.239034414291382,0.0001692,0.0028200000000000005,0.0024644963086757343,64,169.0069122314453,7,nan,nan,nan,nan,244.13601479910707
437,897024,2.5531632900238037,0.00016889999999999996,0.002815,0.0020611132349586114,64,120.5670394897461,5,nan,nan,nan,nan,244.13601479910707
438,899072,2.6991400718688965,0.0001686,0.0028100000000000004,0.003297846436908003,64,76.06562042236328,6,nan,nan,nan,nan,244.13601479910707
439,901120,3.1060688495635986,0.00016829999999999997,0.0028049999999999998,0.002524327461287612,64,124.8459243774414,6,nan,nan,nan,nan,244.13601479910707
440,903168,2.727320909500122,0.000168,0.0028000000000000004,0.0023441265439032577,64,140.5404815673828,4,224.28596335011906,75.56185145588023,206.2256261506403,77.26665756667242,244.13601479910707
441,905216,2.1154253482818604,0.00016769999999999996,0.0027949999999999997,0.0030709177372045815,64,134.17771911621094,5,nan,nan,nan,nan,244.13601479910707
442,907264,1.8795742988586426,0.0001674,0.0027900000000000004,0.0005829292422276922,64,70.65853118896484,6,nan,nan,nan,nan,244.13601479910707
443,909312,1.8085758686065674,0.00016709999999999997,0.0027849999999999997,0.0033916784450411797,64,113.20454406738281,7,nan,nan,nan,nan,244.13601479910707
444,911360,1.7333221435546875,0.0001668,0.0027800000000000004,0.0036274014491937123,64,84.19314575195312,9,nan,nan,nan,nan,244.13601479910707
445,913408,1.7116210460662842,0.00016649999999999995,0.0027749999999999997,0.002036368296103319,64,150.94956970214844,7,nan,nan,nan,nan,244.13601479910707
446,915456,2.2748122215270996,0.0001662,0.0027700000000000003,0.001088784742023563,64,181.34532165527344,7,nan,nan,nan,nan,244.13601479910707
447,917504,2.437936544418335,0.00016589999999999997,0.0027649999999999997,0.0023512302395829465,64,193.59217834472656,5,nan,nan,nan,nan,244.13601479910707
448,919552,2.7764644622802734,0.0001656,0.0027600000000000003,0.0016745154207455926,64,127.01834106445312,4,nan,nan,nan,nan,244.13601479910707
449,921600,3.211066246032715,0.00016529999999999998,0.0027549999999999996,0.0033883957512443885,64,95.69962310791016,6,nan,nan,nan,nan,244.13601479910707
450,923648,2.51914644241333,0.000165,0.0027500000000000003,0.0027802369919502075,45,186.7350311279297,8,233.61961504199326,65.92401662643483,224.84471993686674,64.34649920406692,244.13601479910707
451,925696,1.9440534114837646,0.00016469999999999996,0.0027449999999999996,0.004222117605860587,54,166.86936950683594,6,nan,nan,nan,nan,244.13601479910707
452,927744,1.9884059429168701,0.0001644,0.0027400000000000002,0.0021011981116316747,64,135.8195343017578,5,nan,nan,nan,nan,244.13601479910707
453,929792,2.1987626552581787,0.00016409999999999998,0.0027349999999999996,0.0016575616282352712,64,177.4521484375,7,nan,nan,nan,nan,244.13601479910707
454,931840,2.196085214614868,0.0001638,0.0027300000000000002,0.003023174107511295,64,160.55734252929688,8,nan,nan,nan,nan,244.13601479910707
455,933888,2.0220158100128174,0.00016349999999999996,0.0027249999999999996,0.0011425011398387142,64,197.81982421875,7,nan,nan,nan,nan,244.13601479910707
456,935936,1.9655587673187256,0.0001632,0.00272,0.002725700851442525,64,171.44508361816406,4,nan,nan,nan,nan,244.13601479910707
457,937984,2.56462025642395,0.00016289999999999998,0.0027149999999999995,0.0025226218240277376,64,139.427978515625,4,nan,nan,nan,nan,244.13601479910707
458,940032,2.490274429321289,0.0001626,0.00271,0.0013129557628417388,64,102.35826110839844,7,nan,nan,nan,nan,244.13601479910707
459,942080,2.3309342861175537,0.00016229999999999996,0.0027049999999999995,0.0028051493791281246,64,100.87543487548828,8,nan,nan,nan,nan,244.13601479910707
460,944128,2.5437424182891846,0.000162,0.0027,0.002124987677234458,64,170.81112670898438,5,245.16991926194106,54.80736982099177,232.12425551993005,60.94582170293424,245.16991926194106
461,946176,2.526252031326294,0.00016169999999999997,0.0026949999999999995,0.003338571721542394,64,156.0702362060547,6,nan,nan,nan,nan,245.16991926194106
462,948224,2.532489776611328,0.0001614,0.00269,0.0037418142419483047,64,180.71188354492188,2,nan,nan,nan,nan,245.16991926194106
463,950272,2.1434788703918457,0.00016109999999999996,0.0026849999999999995,0.003779244278980927,55,111.5380859375,6,nan,nan,nan,nan,245.16991926194106
464,952320,1.8848893642425537,0.0001608,0.00268,0.003186382324201986,64,173.95413208007812,5,nan,nan,nan,nan,245.16991926194106
465,954368,1.7326955795288086,0.00016049999999999997,0.002675,0.002130109369318234,64,125.16917419433594,9,nan,nan,nan,nan,245.16991926194106
466,956416,1.8837554454803467,0.0001602,0.00267,0.0001376536129100714,64,161.35858154296875,9,nan,nan,nan,nan,245.16991926194106
467,958464,1.7444956302642822,0.00015989999999999996,0.002665,0.0010574572588666342,64,162.22897338867188,5,nan,nan,nan,nan,245.16991926194106
468,960512,1.9574813842773438,0.0001596,0.00266,0.00166304814410978,64,204.72105407714844,5,nan,nan,nan,nan,245.16991926194106
469,962560,1.933525562286377,0.0001593,0.0026550000000000002,0.001142423010605853,64,129.9204864501953,5,nan,nan,nan,nan,245.16991926194106
470,964608,2.501063823699951,0.000159,0.00265,0.0021803367490065284,64,91.03710174560547,8,221.3514790020982,85.1630745286033,217.81987226079278,82.27894035473506,245.16991926194106
471,966656,2.630053997039795,0.00015869999999999998,0.002645,0.005175193469767692,64,184.7928466796875,6,nan,nan,nan,nan,245.16991926194106
472,968704,2.5737357139587402,0.0001584,0.00264,0.0026207828159385826,64,176.3799285888672,3,nan,nan,nan,nan,245.16991926194106
473,970752,2.4674899578094482,0.0001581,0.002635,0.0014923620692570694,64,90.22832489013672,3,nan,nan,nan,nan,245.16991926194106
474,972800,2.4696319103240967,0.0001578,0.00263,0.0026945270401483867,64,51.15727615356445,4,nan,nan,nan,nan,245.16991926194106
475,974848,1.9629905223846436,0.00015749999999999998,0.002625,0.004823076997126918,64,105.26249694824219,5,nan,nan,nan,nan,245.16991926194106
476,976896,1.7402584552764893,0.0001572,0.0026200000000000004,0.004138512529607397,64,168.7461700439453,6,nan,nan,nan,nan,245.16991926194106
477,978944,1.895378589630127,0.0001569,0.002615,0.000592146570852492,64,133.1375274658203,4,nan,nan,nan,nan,245.16991926194106
478,980992,1.8476605415344238,0.00015659999999999998,0.0026100000000000003,0.0018317750764254015,64,110.91722106933594,8,nan,nan,nan,nan,245.16991926194106
479,983040,1.8811242580413818,0.0001563,0.002605,0.001780018697900232,64,125.74177551269531,8,nan,nan,nan,nan,245.16991926194106
480,985088,1.824263334274292,0.000156,0.0026000000000000003,0.0007722517948423047,64,166.206298828125,8,235.8113757218096,65.64020141125981,216.77029336298602,85.4816295166623,245.16991926194106
481,987136,2.8781540393829346,0.0001557,0.002595,0.001290304891881533,64,226.9644775390625,6,nan,nan,nan,nan,245.16991926194106
482,989184,2.804255723953247,0.00015539999999999998,0.0025900000000000003,0.0035969383498013485,64,213.9833526611328,6,nan,nan,nan,nan,245.16991926194106
483,991232,2.767033576965332,0.0001551,0.002585,0.001179077931737993,64,180.33154296875,6,nan,nan,nan,nan,245.16991926194106
484,993280,2.640345573425293,0.0001548,0.0025800000000000003,0.0006488931721833069,64,147.15371704101562,6,nan,nan,nan,nan,245.16991926194106
485,995328,2.610360622406006,0.0001545,0.002575,0.003429077856708318,64,108.10699462890625,7,nan,nan,nan,nan,245.16991926194106
486,997376,2.615797519683838,0.00015419999999999998,0.0025700000000000002,0.0009386033671034966,64,135.5015106201172,9,nan,nan,nan,nan,245.16991926194106
487,999424,2.3184783458709717,0.0001539,0.002565,0.003638718815636821,64,192.53659057617188,8,nan,nan,nan,nan,245.16991926194106
488,1001472,2.205738067626953,0.0001536,0.00256,0.0019034005381399766,64,127.27517700195312,6,nan,nan,nan,nan,245.16991926194106
489,1003520,2.1959218978881836,0.00015329999999999999,0.002555,0.002149615527741844,64,155.057373046875,8,nan,nan,nan,nan,245.16991926194106
490,1005568,2.080693483352661,0.00015299999999999998,0.00255,0.001694517195574008,64,155.71810913085938,8,245.05091077933335,54.89825980067079,226.28400406874272,85.11908991987853,245.16991926194106
491,1007616,2.906008720397949,0.0001527,0.002545,0.0026169158445554785,64,165.04824829101562,8,nan,nan,nan,nan,245.16991926194106
492,1009664,2.881274700164795,0.0001524,0.00254,0.0020845715080213267,64,145.67898559570312,5,nan,nan,nan,nan,245.16991926194106
493,1011712,2.6770689487457275,0.00015209999999999998,0.002535,0.004387922563182656,64,212.63877868652344,3,nan,nan,nan,nan,245.16991926194106
494,1013760,2.7526588439941406,0.00015179999999999998,0.00253,0.0035960793647973333,64,130.8713836669922,3,nan,nan,nan,nan,245.16991926194106
495,1015808,2.6251649856567383,0.0001515,0.002525,0.002199792452302063,64,46.564613342285156,8,nan,nan,nan,nan,245.16991926194106
496,1017856,2.600721836090088,0.0001512,0.00252,0.0017459596747357864,64,104.53606414794922,9,nan,nan,nan,nan,245.16991926194106
497,1019904,2.6533143520355225,0.00015089999999999998,0.002515,0.0012038581080560107,64,155.32717895507812,4,nan,nan,nan,nan,245.16991926194106
498,1021952,2.639110565185547,0.00015059999999999997,0.00251,0.0021181058036745526,64,188.91128540039062,4,nan,nan,nan,nan,245.16991926194106
499,1024000,2.622635841369629,0.0001503,0.002505,0.005379006222938187,64,72.68656158447266,4,nan,nan,nan,nan,245.16991926194106
500,1026048,2.3234071731567383,0.00015,0.0025,0.0019139884716423694,64,90.26998901367188,6,228.8035446441295,59.071763476511286,199.34010909762856,74.89942782164594,245.16991926194106
501,1028096,2.912694215774536,0.00014969999999999998,0.0024950000000000003,0.002473453318089014,64,101.91691589355469,2,nan,nan,nan,nan,245.16991926194106
502,1030144,3.0178160667419434,0.0001494,0.00249,0.002434153193462407,64,66.55443572998047,2,nan,nan,nan,nan,245.16991926194106
503,1032192,3.115487813949585,0.0001491,0.0024850000000000002,0.0007961425399116706,64,48.295284271240234,7,nan,nan,nan,nan,245.16991926194106
504,1034240,2.7992238998413086,0.00014879999999999998,0.00248,0.0017172406878671609,64,103.92869567871094,7,nan,nan,nan,nan,245.16991926194106
505,1036288,2.724699020385742,0.00014849999999999998,0.002475,0.0013543165478040464,64,95.40667724609375,4,nan,nan,nan,nan,245.16991926194106
506,1038336,2.8911800384521484,0.0001482,0.00247,0.00406946825387422,64,118.0467758178711,5,nan,nan,nan,nan,245.16991926194106
507,1040384,2.959111213684082,0.0001479,0.002465,0.0006952094845473766,64,207.20567321777344,6,nan,nan,nan,nan,245.16991926194106
508,1042432,2.5716211795806885,0.00014759999999999998,0.00246,0.0031337552136392333,64,88.13277435302734,3,nan,nan,nan,nan,245.16991926194106
509,1044480,2.168379783630371,0.00014729999999999998,0.002455,0.0005328962215571664,64,87.63712310791016,6,nan,nan,nan,nan,245.16991926194106
510,1046528,2.171410322189331,0.000147,0.00245,0.0036020419429405592,64,137.17665100097656,6,238.03400766852178,58.43981266691877,221.32177326201753,75.5794635965042,245.16991926194106
511,1048576,2.636833906173706,0.0001467,0.002445,0.003310657360998448,64,110.9105224609375,6,nan,nan,nan,nan,245.16991926194106
512,1050624,2.6353535652160645,0.00014639999999999998,0.00244,0.0023128500833990984,64,171.8321533203125,7,nan,nan,nan,nan,245.16991926194106
513,1052672,2.6397500038146973,0.00014609999999999997,0.002435,0.0022416087158489972,64,152.81240844726562,5,nan,nan,nan,nan,245.16991926194106
514,1054720,2.6540510654449463,0.0001458,0.00243,0.0016520036369911395,64,103.81867218017578,6,nan,nan,nan,nan,245.16991926194106
515,1056768,2.651348352432251,0.00014549999999999999,0.002425,0.0027768604559241794,64,154.90492248535156,5,nan,nan,nan,nan,245.16991926194106
516,1058816,2.5737414360046387,0.00014519999999999998,0.00242,0.004701719728473108,64,159.43211364746094,6,nan,nan,nan,nan,245.16991926194106
517,1060864,2.440952777862549,0.00014489999999999997,0.002415,0.0021264569222694263,64,179.34811401367188,7,nan,nan,nan,nan,245.16991926194106
518,1062912,2.2840020656585693,0.0001446,0.00241,0.001938886554853525,64,124.57868957519531,5,nan,nan,nan,nan,245.16991926194106
519,1064960,2.0441672801971436,0.00014429999999999998,0.002405,0.0027355986239854246,64,175.67938232421875,5,nan,nan,nan,nan,245.16991926194106
520,1067008,2.0019869804382324,0.00014399999999999998,0.0024,0.001513388047897024,64,116.54812622070312,6,203.0508617713503,93.26843396789977,198.379478119253,79.46035181036332,245.16991926194106
521,1069056,2.5985114574432373,0.00014369999999999997,0.002395,0.0016889831240405329,64,138.8838653564453,9,nan,nan,nan,nan,245.16991926194106
522,1071104,2.6979758739471436,0.0001434,0.0023899999999999998,0.0002461249277985189,64,181.57586669921875,9,nan,nan,nan,nan,245.16991926194106
523,1073152,2.6481075286865234,0.00014309999999999998,0.002385,0.003307558363303542,64,30.961841583251953,4,nan,nan,nan,nan,245.16991926194106
524,1075200,2.6877760887145996,0.00014279999999999997,0.0023799999999999997,0.0023801468742021825,64,95.96637725830078,4,nan,nan,nan,nan,245.16991926194106
525,1077248,2.436828374862671,0.0001425,0.002375,0.0014883714393363334,64,160.3507843017578,6,nan,nan,nan,nan,245.16991926194106
526,1079296,2.5093867778778076,0.0001422,0.00237,0.0032734019914641976,64,116.6885986328125,9,nan,nan,nan,nan,245.16991926194106
527,1081344,2.414283037185669,0.00014189999999999998,0.002365,0.001958971915883012,64,166.45346069335938,8,nan,nan,nan,nan,245.16991926194106
528,1083392,2.067676544189453,0.00014159999999999997,0.00236,0.0014113788420218043,64,172.40081787109375,6,nan,nan,nan,nan,245.16991926194106
529,1085440,1.9253981113433838,0.0001413,0.002355,0.002132835750671802,64,212.31454467773438,5,nan,nan,nan,nan,245.16991926194106
530,1087488,2.0517966747283936,0.00014099999999999998,0.00235,0.0021101758829900064,64,106.19157409667969,5,217.22467583643456,85.6585260843734,197.97409485207692,84.76167102511886,245.16991926194106
531,1089536,2.8563194274902344,0.00014069999999999998,0.002345,0.0022152949386509135,64,155.24957275390625,4,nan,nan,nan,nan,245.16991926194106
532,1091584,2.7281806468963623,0.00014039999999999997,0.00234,0.0037550497727352194,64,75.07128143310547,3,nan,nan,nan,nan,245.16991926194106
533,1093632,2.706477642059326,0.0001401,0.002335,0.002104022798448568,64,81.7273178100586,6,nan,nan,nan,nan,245.16991926194106
534,1095680,2.5278749465942383,0.00013979999999999998,0.00233,0.0022338622402457986,64,162.73611450195312,5,nan,nan,nan,nan,245.16991926194106
535,1097728,2.549349308013916,0.00013949999999999998,0.002325,0.004179581101197982,64,90.04906463623047,5,nan,nan,nan,nan,245.16991926194106
536,1099776,2.583890914916992,0.00013919999999999997,0.00232,0.00042267763637937605,64,141.2487335205078,3,nan,nan,nan,nan,245.16991926194106
537,1101824,2.3698055744171143,0.0001389,0.002315,0.002351008755795192,64,136.53765869140625,6,nan,nan,nan,nan,245.16991926194106
538,1103872,1.9970698356628418,0.00013859999999999998,0.00231,0.0028563136147568002,64,96.34184265136719,5,nan,nan,nan,nan,245.16991926194106
539,1105920,1.9125800132751465,0.00013829999999999997,0.0023049999999999998,0.001282092991459649,64,105.2012939453125,6,nan,nan,nan,nan,245.16991926194106
540,1107968,2.05324125289917,0.00013799999999999997,0.0023,0.001992277018871391,64,159.67413330078125,8,215.52267902747673,80.66528118216391,204.8590441999455,90.22326548454922,245.16991926194106
541,1110016,2.628241777420044,0.00013769999999999999,0.0022949999999999997,0.0012289009573578369,64,94.20228576660156,8,nan,nan,nan,nan,245.16991926194106
542,1112064,2.625917673110962,0.00013739999999999998,0.00229,0.0015542133332928643,64,170.837158203125,6,nan,nan,nan,nan,245.16991926194106
543,1114112,2.5966849327087402,0.00013709999999999997,0.0022849999999999997,0.005404440085840179,64,145.61691284179688,5,nan,nan,nan,nan,245.16991926194106
544,1116160,2.599745512008667,0.00013679999999999996,0.00228,0.0021467690712597687,64,119.45654296875,8,nan,nan,nan,nan,245.16991926194106
545,1118208,2.677647352218628,0.00013649999999999998,0.0022749999999999997,0.0014713117452629376,64,87.25374603271484,11,nan,nan,nan,nan,245.16991926194106
546,1120256,2.5365772247314453,0.00013619999999999998,0.00227,0.0015713089887867682,64,193.0818328857422,3,nan,nan,nan,nan,245.16991926194106
547,1122304,2.736952304840088,0.00013589999999999997,0.0022649999999999997,0.002744741490460001,64,115.3969955444336,5,nan,nan,nan,nan,245.16991926194106
548,1124352,2.5794150829315186,0.00013559999999999996,0.00226,0.004041055664856685,64,128.5316162109375,3,nan,nan,nan,nan,245.16991926194106
549,1126400,2.0651400089263916,0.00013529999999999998,0.0022549999999999996,0.004207221627439139,64,70.62348937988281,5,nan,nan,nan,nan,245.16991926194106
550,1128448,2.049483060836792,0.00013499999999999997,0.00225,0.002795216492813779,64,113.1983642578125,6,222.4393487558723,75.8645245810306,215.1465439495893,80.67773844637591,245.16991926194106
551,1130496,2.6257290840148926,0.00013469999999999997,0.002245,0.0009755773171491455,64,145.62115478515625,6,nan,nan,nan,nan,245.16991926194106
552,1132544,2.6338865756988525,0.0001344,0.00224,0.0010442105449328665,64,217.73011779785156,6,nan,nan,nan,nan,245.16991926194106
553,1134592,3.0189621448516846,0.00013409999999999998,0.002235,0.001943034709256608,64,153.3098907470703,7,nan,nan,nan,nan,245.16991926194106
554,1136640,2.373079299926758,0.00013379999999999997,0.0022299999999999998,0.0006965854263398796,64,138.93344116210938,9,nan,nan,nan,nan,245.16991926194106
555,1138688,2.3514108657836914,0.00013349999999999997,0.002225,0.000683580608892953,64,158.99623107910156,8,nan,nan,nan,nan,245.16991926194106
556,1140736,2.4511446952819824,0.00013319999999999999,0.0022199999999999998,0.0007107370911398903,64,154.08731079101562,7,nan,nan,nan,nan,245.16991926194106
557,1142784,2.4759128093719482,0.00013289999999999998,0.002215,0.0018005217716563493,64,206.16769409179688,4,nan,nan,nan,nan,245.16991926194106
558,1144832,2.349595785140991,0.00013259999999999997,0.0022099999999999997,0.001510691818111809,64,88.26959991455078,8,nan,nan,nan,nan,245.16991926194106
559,1146880,2.0272316932678223,0.00013229999999999996,0.002205,0.002225476739113219,64,129.83790588378906,6,nan,nan,nan,nan,245.16991926194106
560,1148928,2.407806873321533,0.00013199999999999998,0.0021999999999999997,0.0007038704170554411,64,113.75139617919922,8,234.25037324324043,71.47529300190128,230.56206781240834,71.74213511582988,245.16991926194106
561,1150976,2.648458480834961,0.00013169999999999998,0.002195,0.0026768698808155023,64,107.69647979736328,7,nan,nan,nan,nan,245.16991926194106
562,1153024,3.0280373096466064,0.00013139999999999997,0.0021899999999999997,0.0009703328396426514,64,103.60040283203125,6,nan,nan,nan,nan,245.16991926194106
563,1155072,2.3092856407165527,0.00013110000000000002,0.0021850000000000003,0.004023597932246048,32,149.5182342529297,3,nan,nan,nan,nan,245.16991926194106
564,1157120,2.4043543338775635,0.0001308,0.0021800000000000005,0.006520737343552438,55,106.35514068603516,4,nan,nan,nan,nan,245.16991926194106
565,1159168,2.7855799198150635,0.0001305,0.0021750000000000003,0.002035365116171306,64,71.5290756225586,7,nan,nan,nan,nan,245.16991926194106
566,1161216,2.690006732940674,0.0001302,0.0021700000000000005,0.002555510465754196,64,67.59247589111328,9,nan,nan,nan,nan,245.16991926194106
567,1163264,2.5595099925994873,0.0001299,0.0021650000000000003,0.0015559156963718124,64,185.93051147460938,7,nan,nan,nan,nan,245.16991926194106
568,1165312,2.5823044776916504,0.0001296,0.0021600000000000005,0.0020423565947567113,64,147.6959228515625,7,nan,nan,nan,nan,245.16991926194106
569,1167360,2.8523690700531006,0.0001293,0.0021550000000000002,0.0011962450735154562,64,84.30929565429688,6,nan,nan,nan,nan,245.16991926194106
570,1169408,3.1830320358276367,0.000129,0.0021500000000000004,0.0035137751983711496,64,141.538818359375,8,234.0873768592579,73.93513646714891,237.44092726914755,60.28802315812015,245.16991926194106
571,1171456,2.756119966506958,0.0001287,0.002145,0.0009199379637720995,64,155.25244140625,8,nan,nan,nan,nan,245.16991926194106
572,1173504,2.6695284843444824,0.0001284,0.0021400000000000004,0.0022383914729289245,64,146.508056640625,7,nan,nan,nan,nan,245.16991926194106
